id,x,y,deg,group
029_7,s2.412868470758763,s1.057549682639605,s62.5872293815076,29
029_8,s2.9111953419718626,s3.0748742973182495,s203.62605442005975,29
029_9,s1.0325744174764304,s2.5918743107881577,s226.16717498628907,29
029_10,s1.21698389230308,s2.9742182049032144,s294.06477300465417,29
029_11,s0.2490772601950334,s1.249272801574218,s225.6737763574224,29
029_12,s0.7952203483826216,s2.0882605487798007,s227.02871295412785,29
029_13,s1.7971851409158424,s2.8259540403481616,s166.06974233990059,29
029_14,s2.1097734705447047,s2.9412136983832293,s296.68155557638056,29
029_15,s1.213520478035611,s1.387004579664001,s197.17660194442203,29
029_16,s3.0232374861347076,s2.210027666567086,s122.94174504822308,29
029_17,s1.6223561787259029,s1.7089616537184809,s47.030152073577995,29
029_18,s2.5236922220369307,s1.4669952734198881,s297.8183072722675,29
029_19,s2.0851107704354592,s1.558604300302086,s18.1158091085577,29
029_20,s2.910792769558441,s0.9627311573146798,s336.45491635724056,29
029_21,s0.3286242119908521,s0.7000659298218159,s150.53482046833335,29
029_22,s0.256011488987398,s1.5619815316536252,s23.660732402989197,29
029_23,s0.25557720812353135,s3.080620322552947,s156.37065760447524,29
029_24,s1.124381963443217,s0.5143756046151999,s17.158942276249263,29
029_25,s2.0974992629338947,s2.4640548507629054,s198.11502584002142,29
029_26,s2.0285976542464064,s0.2146485700080757,s349.7757439920206,29
029_27,s1.7945620750487885,s0.83416092327174,s17.17156655717224,29
029_28,s0.7154052752417593,s1.6350236078831242,s184.06080946681868,29
030_0,s2.984211,s1.2068207,s-156.41026,30
030_1,s1.6549559,s0.32143965,s-113.45418,30
030_2,s0.35084927,s0.82245123,s155.8895,30
030_3,s2.0255308,s2.0909755,s-130.01274,30
030_4,s2.9635115,s1.622689,s-24.732233,30
030_5,s1.7615243,s3.0764172,s-158.38837,30
030_6,s1.727773,s2.202065,s21.335678,30
030_7,s0.32848662,s2.5030167,s20.462196,30
030_8,s3.0926945,s0.377541,s118.124855,30
030_9,s2.6719081,s1.2972567,s58.029293,30
030_10,s0.75417924,s0.33774242,s114.87469,30
030_11,s2.9692574,s2.558426,s-24.182901,30
030_12,s1.1548231,s2.0165622,s-19.414185,30
030_13,s1.6718389,s1.0592923,s129.48477,30
030_14,s0.56602925,s2.1073198,s-26.004921,30
030_15,s0.77324164,s0.7415104,s-12.710354,30
030_16,s1.5700688,s1.92402,s-159.89796,30
030_17,s2.1152666,s1.0568997,s17.941782,30
030_18,s0.74743944,s2.968571,s66.31328,30
030_19,s1.0987151,s0.27041125,s-50.5,30
030_20,s2.6688435,s0.8479985,s157.39502,30
030_21,s0.32886502,s1.9921564,s155.75186,30
030_22,s2.5531826,s2.1081254,s-70.015854,30
030_23,s2.486734,s2.967818,s-66.85729,30
030_24,s0.31908113,s1.1182264,s-24.303171,30
030_25,s1.3146012,s1.5382067,s164.59398,30
030_26,s1.1775198,s3.0781028,s167.17035,30
030_27,s0.9295809,s1.8779477,s155.91565,30
030_28,s2.3584547,s2.4074001,s21.626608,30
030_29,s2.0393252,s0.8065803,s-158.4303,30
031_0,s3.183938786732178,s2.9431115897924394,s63.7325234744016,31
031_1,s0.9882194156540248,s1.5947952365708853,s52.636500518675575,31
031_2,s2.939980427214093,s1.0091127068817676,s325.24161599106924,31
031_3,s1.6589918310040663,s2.089262181938082,s293.3469873593564,31
031_4,s2.024586281350802,s1.670361754071724,s293.1787008146341,31
031_5,s1.0325446778941885,s1.156253812800242,s286.21622972694877,31
031_6,s2.736502916589902,s0.7567469848017024,s78.29482803083437,31
031_7,s1.3966598980568317,s2.1722236435062094,s106.28397871350433,31
031_8,s1.8659013929697923,s0.23787155564757995,s109.1933842991865,31
031_9,s3.0509474744652563,s2.124927770138693,s334.4111753920329,31
031_10,s1.4527257844976729,s1.7365827379525958,s231.8525928831267,31
031_11,s1.149316335541686,s0.44896398612934607,s288.7482612436223,31
031_12,s0.8784154035589673,s0.6413882359351675,s63.858063029105324,31
031_13,s2.3691660942282,s1.1641193293286323,s336.6068382200141,31
031_14,s2.0923070029403945,s2.9056091528042636,s60.70340799203319,31
031_15,s2.3415536858570314,s0.2697837269342009,s32.33140253649481,31
031_16,s0.7969822624918217,s1.2446631387676987,s106.59101689541593,31
031_17,s0.32952545767212194,s0.2994095908021931,s23.384748966597954,31
031_18,s1.8611328815251145,s1.0131528390304394,s106.33815859489931,31
031_19,s0.9220843265926775,s2.4155645347955117,s17.931394592129664,31
031_20,s2.6632029809970597,s0.22751236273280054,s246.3791074097894,31
031_21,s3.0815498371738808,s1.8488990978061852,s145.25918815540535,31
031_22,s1.0080079701024378,s0.23213007318290188,s111.6155283604786,31
031_23,s1.4575999486162794,s2.6570411741158657,s252.53903559220225,31
031_24,s1.2897396864635708,s2.908305892248917,s61.020795693516504,31
031_25,s3.069372094859834,s0.7001909979497841,s200.845866701712,31
031_26,s0.32683369061663653,s1.4932800436076024,s23.637753573997543,31
031_27,s2.3424000762326176,s2.9404956157864026,s241.5082591752623,31
031_28,s0.32880607242507365,s2.212951919490536,s336.25214283233527,31
031_29,s2.697013271248332,s2.3412423749554776,s119.56657414272968,31
031_30,s0.3282292503084674,s3.083892630497,s156.25222712898517,31
032_0,s1.5595544245334012,s3.114973634881176,s119.01980538596882,32
032_1,s1.501310073815479,s0.3201798007182572,s246.3866951745904,32
032_2,s2.5524321330107917,s2.1415329750435452,s289.52292639388634,32
032_3,s2.915802657879889,s1.490639961530873,s219.37069482797745,32
032_4,s2.678445775714384,s3.1003624985428737,s293.62984951136673,32
032_5,s2.827631481345325,s0.8447149405057944,s41.03578225582464,32
032_6,s0.3236737275344298,s0.21263301937892334,s337.01869452210804,32
032_7,s2.2738201288829036,s2.8359286573169507,s240.95177385864133,32
032_8,s0.6808989519302603,s3.0028610117142693,s299.1946428085537,32
032_9,s3.09538733995916,s2.6338843449501135,s339.52053277440143,32
032_10,s0.8407563406389968,s2.4427647022276573,s298.8093246273952,32
032_11,s0.3567565423313372,s2.5923239584636457,s200.5309730040999,32
032_12,s0.9170779124934856,s0.993940526492042,s157.01850138719738,32
032_13,s0.8066429347522258,s1.4036051277316786,s91.35223391501529,32
032_14,s1.0207661315949184,s0.21264675862867968,s337.0180271227091,32
032_15,s3.0468673687475563,s1.78704757973428,s331.9329507600312,32
032_16,s1.7288610023168514,s0.7627492421066255,s20.176370779111778,32
032_17,s1.699228245112822,s1.6183330314638142,s290.174913174533,32
032_18,s1.0880384068995865,s1.6843065950707448,s35.99842848049502,32
032_19,s1.14617139966393,s1.1182293282459643,s333.82320021383316,32
032_20,s2.0405215573561017,s1.2490344246949143,s221.0361396485008,32
032_21,s0.32212387035964024,s3.2077359423272056,s156.37669158076324,32
032_22,s3.1022063211514617,s0.7320752281776853,s203.64081055651718,32
032_23,s2.308764869717555,s2.2239735450412677,s110.03824876548828,32
032_24,s0.32332410918852483,s1.0903690045868857,s156.8566708687522,32
032_25,s2.6248807666245946,s0.32900545779569673,s249.24369252324777,32
032_26,s1.9696766133336208,s2.6770074742477745,s109.97891551913972,32
032_27,s2.6827356249395597,s1.7270121599454709,s110.18983180202508,32
032_28,s0.3287519860979963,s1.710222254734031,s20.85712936818402,32
032_29,s1.8175490915972046,s3.0735172088211926,s295.71453758130826,32
032_30,s1.2975192233225914,s2.0933425892903217,s289.9784658469641,32
032_31,s2.0058812492909635,s0.6296000380085954,s218.12686768521974,32
033_0,s1.3319488930694592,s2.538898382900814,s13.307687772052304,33
033_1,s0.3038147725120103,s2.423558033911471,s206.4759002953282,33
033_2,s2.2189186266031387,s2.323876382526555,s174.52698294078266,33
033_3,s2.0940880845137677,s1.4482814140296931,s213.27952677896758,33
033_4,s1.6308298740948082,s3.173919612532746,s66.328478668554,33
033_5,s1.7868199886866372,s0.3218718922244564,s113.66830409135127,33
033_6,s2.40536180725926,s3.283445995482007,s151.7157496859312,33
033_7,s3.2011175860733405,s0.2049737705245174,s35.84887455652665,33
033_8,s0.9321185420762206,s2.2308137007856277,s217.95691716553938,33
033_9,s3.153964441710372,s1.357606138997614,s335.4235344909423,33
033_10,s0.37096381272027695,s0.21196678057586393,s333.59000248199663,33
033_11,s0.31427127283492384,s1.5359465725501729,s23.870749695494567,33
033_12,s2.69385580504296,s1.4028395425605888,s172.6747199914887,33
033_13,s2.2777030379904475,s0.548959936308129,s73.26268519281814,33
033_14,s0.566283550532506,s1.157911991957092,s339.2083896658837,33
033_15,s1.4207295508631272,s0.6969708898139237,s64.69297936951097,33
033_16,s3.0868799701149188,s1.9396733813930005,s24.097239863674815,33
033_17,s0.7190821386614027,s2.5225096571668315,s329.5136164424973,33
033_18,s0.3485772779114769,s2.670166814768804,s26.47563777665033,33
033_19,s0.7235315556920956,s3.174441420828836,s66.37807520084488,33
033_20,s1.7531136850502942,s2.613219607450518,s333.7214843152444,33
033_21,s3.018184545454113,s1.0572492962724955,s215.84852571767942,33
033_22,s1.613436417937964,s2.313818331210578,s216.26948217043469,33
033_23,s2.5622117683947057,s1.6240044409851118,s354.6839181910184,33
033_24,s0.9913206623111009,s0.24196761581207735,s18.906235252163583,33
033_25,s1.1791263578333764,s1.2561656513409492,s24.47233443249138,33
033_26,s1.5999834386828709,s1.108030044678547,s253.25064033832246,33
033_27,s3.27315742124167,s3.1703642861503454,s68.1038026542791,33
033_28,s0.3126626259803421,s1.0363715868528969,s156.27385609976182,33
033_29,s2.460320899525136,s2.5153091038027084,s331.70744265594044,33
033_30,s2.674289895784528,s0.3196160031021139,s113.62057075154098,33
033_31,s3.074169938192575,s2.8149892908037972,s204.0973455367547,33
033_32,s1.76137235531415,s1.4877890867287593,s36.273620415564096,33
034_0,s2.482334688259341,s1.8793408491188563,s69.78692318885487,34
034_1,s1.1010142916216221,s2.60215409176461,s205.7151434723064,34
034_2,s1.0067508118871287,s0.43059260142175915,s238.2573982168086,34
034_3,s2.4495243767989785,s0.9478024220237747,s166.95007147647857,34
034_4,s2.3884107949185736,s1.4164302517989211,s246.3721799897013,34
034_5,s2.7625797474288993,s1.7041283532188916,s290.6856024921275,34
034_6,s3.3464251927369784,s2.236319327465989,s55.50633094833029,34
034_7,s1.9286164177297913,s0.24575641046204125,s346.9214751273655,34
034_8,s2.870939162504646,s0.7371057019955541,s301.407988178324,34
034_9,s1.3970777843688176,s1.3838977491546582,s339.0443766618058,34
034_10,s0.5812459657879757,s2.2940147796770063,s247.03964060215594,34
034_11,s0.2167710721667404,s3.2278816038328233,s292.69114951529673,34
034_12,s0.32419642648949143,s1.7510711160765222,s23.590987452284935,34
034_13,s1.3209017603313042,s0.9401596730485914,s198.75109267224138,34
034_14,s2.4821525952511165,s2.437070837531917,s235.506696834614,34
034_15,s3.22638462396389,s2.759117765632314,s339.2619312493616,34
034_16,s2.8319192427109945,s0.41639632551564765,s121.33422065670788,34
034_17,s1.864844338242595,s1.18002212330381,s167.64105365941487,34
034_18,s0.4542425283436124,s0.8705572542089488,s207.40380594630074,34
034_19,s2.011259020846933,s1.4741717329479609,s24.380209051280588,34
034_20,s0.21660910497684271,s0.3210975859945875,s246.3651546414344,34
034_21,s0.21612696363697959,s2.5720377018824783,s285.25685590474654,34
034_22,s1.9935117039890053,s2.71108622957882,s277.48180809858945,34
034_23,s1.0174540006049124,s3.136844090111417,s112.4662852837215,34
034_24,s2.8171355701710117,s3.230075621897341,s293.6315287641846,34
034_25,s3.2329877856026172,s1.294196417258025,s336.3935468827019,34
034_26,s3.222197254421886,s0.21424458353411097,s335.86552506350563,34
034_27,s0.44847535247392656,s1.4259778457013306,s146.2010092488598,34
034_28,s1.0160001178439335,s1.2970336729086418,s161.83938844744375,34
034_29,s0.7256948190833936,s1.7148380084160282,s281.0358917123224,34
034_30,s1.5627156481658737,s2.4759062068120623,s248.41413379398523,34
034_31,s1.9591640270551607,s3.2287232610505243,s66.88396043377685,34
034_32,s2.2508854591190115,s3.267677579132256,s233.7460427171212,34
034_33,s1.487481646604792,s2.800345746286487,s20.272079291275645,34
035_0,s0.11137592365918485,s2.137496100669641,s246.52943868484715,35
035_1,s2.3788739533642476,s1.5874758425861901,s246.95650740187398,35
035_2,s2.134202358091405,s2.1161567581619893,s66.52948021672228,35
035_3,s2.3762553951426018,s1.01347818223371,s246.6550851848417,35
035_4,s1.2474228099223736,s3.3309286962843365,s245.99297850461141,35
035_5,s1.2390664434447245,s1.578023243877966,s246.90812671164701,35
035_6,s0.9607153920289592,s0.9558556275055767,s75.40683480108282,35
035_7,s1.0029239705015074,s3.275590871347397,s65.89159724431244,35
035_8,s0.9938130171568512,s1.5136747694666186,s67.18561911328612,35
035_9,s3.2711766079701503,s2.1265058619593766,s66.60460947379477,35
035_10,s2.378691238843797,s2.7541582725370124,s246.5898682414786,35
035_11,s0.11133271852620466,s2.725897873774359,s246.34164188741806,35
035_12,s2.1416383947232216,s3.2721030500493673,s65.81113449984974,35
035_13,s3.2713161827714132,s2.7084280070150415,s66.5898517148367,35
035_14,s0.11094043159945288,s0.4085354056906278,s244.7774129005279,35
035_15,s2.3654958518710054,s0.4433728361666439,s247.15353540491412,35
035_16,s3.27127607995998,s0.9628824023238787,s66.65426447820886,35
035_17,s2.3900386411503547,s3.331547057684426,s247.20829651538347,35
035_18,s0.11266931317134594,s3.3270556967812106,s245.904630766536,35
035_19,s1.2410867616782522,s2.7489174003446193,s246.3416194486665,35
035_20,s1.2234091024646212,s1.0380988773222484,s246.78032531315307,35
035_21,s1.0020716453406822,s2.095629816571698,s66.53044985679901,35
035_22,s1.2452725849425723,s2.1535704339985506,s246.52964266089316,35
035_23,s2.1358121388987774,s1.5276157421217027,s66.90665484463176,35
035_24,s2.3776012342010833,s2.174306627624772,s246.60517102659594,35
035_25,s2.1346633989993222,s2.6963586208136756,s66.34130467144428,35
035_26,s0.1116063324375285,s1.5233406822283606,s247.18172087604012,35
035_27,s0.997703035883856,s2.69178065674734,s66.34166099007018,35
035_28,s1.2323774715688727,s0.44054779890754386,s243.53033007662566,35
035_29,s3.266059019207274,s0.3912494623289505,s67.27543146091148,35
035_30,s3.2711845323825095,s1.5493078247633016,s66.96492287819717,35
035_31,s0.9770554195418443,s0.39172498466753525,s64.77743837325102,35
035_32,s2.110074395058754,s0.3874712488330396,s63.745162716290736,35
035_33,s2.132640584058474,s0.9541524864750727,s66.779431049925,35
035_34,s3.2699782580612085,s3.3276129204327276,s67.20818322855928,35
036_0,s1.049448173095556,s3.437241576948989,s66.71613303050407,36
036_1,s0.154943804165667,s1.160201971098121,s247.2389456785429,36
036_2,s1.046331381198539,s2.277756986577225,s66.58674556498408,36
036_3,s1.2922168772323108,s2.91432170228777,s246.61088361322393,36
036_4,s3.32408238731787,s3.481377700956281,s67.40984638742407,36
036_5,s2.186327653826205,s2.286656696284667,s66.58630572338103,36
036_6,s1.048546498024555,s1.691692115483058,s66.44934437178108,36
036_7,s3.325199560428838,s0.562883243552196,s66.89432650164406,36
036_8,s0.154836501466761,s2.320685512891131,s246.58671969714692,36
036_9,s2.428479912940573,s1.771870726141494,s246.7868140968119,36
036_10,s2.192393094386293,s3.433722862953213,s66.67153106807905,36
036_11,s2.188552284566223,s2.859632262176364,s66.60982494705007,36
036_12,s0.15484863160161,s2.9057669255120966,s246.56080265709284,36
036_13,s2.429585418752581,s2.344957346028412,s246.63289668900188,36
036_14,s2.190759088993238,s1.127819402758335,s66.80356633168907,36
036_15,s1.2909612283221632,s2.339378009765864,s246.58627970669886,36
036_16,s3.3253737311162186,s2.873111995328184,s66.69019142617907,36
036_17,s1.292644591610369,s3.495887590581117,s246.67041303824703,36
036_18,s2.437313971618829,s3.494183751797832,s247.387266233746,36
036_19,s3.325384943743606,s2.291978611414184,s66.63289700528105,36
036_20,s0.157892272813243,s0.554935096350899,s247.324372846909,36
036_21,s3.325357595418786,s1.718949187681412,s66.78681409681435,36
036_22,s2.185488969036144,s1.712870032848731,s66.77046518907906,36
036_23,s1.288437765588916,s0.603082114462087,s246.81630993192493,36
036_24,s0.154810282073852,s1.742732435210659,s246.44934437177722,36
036_25,s3.3253547084496966,s1.147286200577185,s66.80356805059608,36
036_26,s2.43367376679767,s1.186916441241104,s246.80356628608092,36
036_27,s1.294572989697056,s1.178711348434593,s246.80356661278805,36
036_28,s1.048888522209284,s2.8560595675143636,s66.56307314970906,36
036_29,s2.427700113361595,s0.612956889373554,s246.67920640788589,36
036_30,s0.154883811311028,s3.482503059821251,s246.81944737024628,36
036_31,s2.18409767458117,s0.554028947288971,s66.78360986521108,36
036_32,s1.050542034692532,s1.118441610442906,s67.23894625041004,36
036_33,s2.432123146851636,s2.918651700070221,s246.69029352212394,36
036_34,s1.043246860037337,s0.542878339578456,s67.27388888205809,36
036_35,s1.293776257039144,s1.752835865424653,s246.7364456043119,36
037_0,s0.2923692957212881,s2.390255882613805,s23.623837830776097,37
037_1,s3.4600879646463256,s3.2512535737048567,s55.99362794628672,37
037_2,s3.309797079813318,s2.440221872514528,s332.9587870076614,37
037_3,s2.5767588338385448,s3.497034720409714,s180.71512487077996,37
037_4,s1.1719602545949117,s2.919397676324796,s339.8735936509563,37
037_5,s3.3528025034942233,s1.302584930596783,s336.3710207598166,37
037_6,s1.5985640289972691,s2.879375758136219,s219.37706316318224,37
037_7,s0.741109953961734,s3.3781337252878885,s293.62933067518827,37
037_8,s2.921711963659647,s2.682664397918142,s0.8853876972755188,37
037_9,s3.3528993513252807,s0.21021199986863934,s336.3706066440692,37
037_10,s1.183061499809009,s0.32068699885663515,s113.86015624771079,37
037_11,s0.6810370977405602,s2.0050291230189505,s321.83132830664135,37
037_12,s1.1467763102483364,s1.5578903073725847,s285.11866471035717,37
037_13,s3.209632452846861,s0.742440537865092,s18.5942214527293,37
037_14,s0.17762745020327642,s3.4074217064222143,s233.95600189162815,37
